appid,game_name,month,avg_players,peak_players
1172470,Apex Legends,May 2025,134646.62,262219
1172470,Apex Legends,April 2025,106840.8,199349
1172470,Apex Legends,March 2025,90276.4,185193
1172470,Apex Legends,February 2025,95099.47,225810
1172470,Apex Legends,January 2025,69580.22,153693
1172470,Apex Legends,December 2024,74196.38,174720
1172470,Apex Legends,November 2024,91362.07,225795
1172470,Apex Legends,October 2024,85102.53,184035
1172470,Apex Legends,September 2024,107227.3,249334
1172470,Apex Legends,August 2024,120008.56,314327
1172470,Apex Legends,July 2024,116747.21,265369
1172470,Apex Legends,June 2024,139736.43,326928
1172470,Apex Legends,May 2024,167424.45,425742
1172470,Apex Legends,April 2024,166767.82,430800
1172470,Apex Legends,March 2024,189218.54,463933
1172470,Apex Legends,February 2024,185661.61,469431
1172470,Apex Legends,January 2024,146164.19,344621
1172470,Apex Legends,December 2023,144447.76,348791
1172470,Apex Legends,November 2023,167295.65,438349
1172470,Apex Legends,October 2023,181420.4,435229
1172470,Apex Legends,September 2023,186494.41,452991
1172470,Apex Legends,August 2023,188891.82,451223
1172470,Apex Legends,July 2023,166199.09,349762
1172470,Apex Legends,June 2023,189101.02,446463
1172470,Apex Legends,May 2023,227947.44,584294
1172470,Apex Legends,April 2023,222749.48,562634
1172470,Apex Legends,March 2023,255792.2,603290
1172470,Apex Legends,February 2023,257416.67,624473
1172470,Apex Legends,January 2023,197969.02,413670
1172470,Apex Legends,December 2022,170882.73,411891
1172470,Apex Legends,November 2022,172345.48,403157
1172470,Apex Legends,October 2022,172176.67,386994
1172470,Apex Legends,September 2022,221826.62,497242
1172470,Apex Legends,August 2022,230432.87,510286
1172470,Apex Legends,July 2022,183161.31,347314
1172470,Apex Legends,June 2022,177736.44,352659
1172470,Apex Legends,May 2022,195551.63,411183
1172470,Apex Legends,April 2022,192598.51,370651
1172470,Apex Legends,March 2022,183596.68,353623
1172470,Apex Legends,February 2022,203653.75,392998
1172470,Apex Legends,January 2022,145582.94,264287
1172470,Apex Legends,December 2021,122108.27,242823
1172470,Apex Legends,November 2021,136245.89,318330
1172470,Apex Legends,October 2021,128529.43,248669
1172470,Apex Legends,September 2021,139647.96,273617
1172470,Apex Legends,August 2021,169528.17,330476
1172470,Apex Legends,July 2021,131151.07,262129
1172470,Apex Legends,June 2021,136439.9,266591
1172470,Apex Legends,May 2021,164238.01,330879
1172470,Apex Legends,April 2021,124905.13,217728
1172470,Apex Legends,March 2021,126121.06,228439
1172470,Apex Legends,February 2021,120982.64,196799
1172470,Apex Legends,January 2021,71766.74,129928
1172470,Apex Legends,December 2020,64469.75,112076
1172470,Apex Legends,November 2020,74957.26,117193
271590,Grand Theft Auto V Legacy,Last 30 Days,69049.92,102267
271590,Grand Theft Auto V Legacy,July 2025,69422.04,102267
271590,Grand Theft Auto V Legacy,June 2025,72261.0,112862
271590,Grand Theft Auto V Legacy,May 2025,66337.58,115706
271590,Grand Theft Auto V Legacy,April 2025,57273.78,99414
271590,Grand Theft Auto V Legacy,March 2025,78010.66,184063
271590,Grand Theft Auto V Legacy,February 2025,117781.37,208168
271590,Grand Theft Auto V Legacy,January 2025,129120.24,211328
271590,Grand Theft Auto V Legacy,December 2024,123261.08,217485
271590,Grand Theft Auto V Legacy,November 2024,100381.18,189870
271590,Grand Theft Auto V Legacy,October 2024,91560.9,162388
271590,Grand Theft Auto V Legacy,September 2024,97104.3,185555
271590,Grand Theft Auto V Legacy,August 2024,116181.25,184785
271590,Grand Theft Auto V Legacy,July 2024,115603.54,185504
271590,Grand Theft Auto V Legacy,June 2024,102804.47,171685
271590,Grand Theft Auto V Legacy,May 2024,92747.84,152030
271590,Grand Theft Auto V Legacy,April 2024,95409.06,169535
271590,Grand Theft Auto V Legacy,March 2024,104563.67,193834
271590,Grand Theft Auto V Legacy,February 2024,108198.07,185992
271590,Grand Theft Auto V Legacy,January 2024,123806.19,218773
271590,Grand Theft Auto V Legacy,December 2023,145070.42,295651
271590,Grand Theft Auto V Legacy,November 2023,88008.14,167317
271590,Grand Theft Auto V Legacy,October 2023,86737.81,166618
271590,Grand Theft Auto V Legacy,September 2023,91128.11,166502
271590,Grand Theft Auto V Legacy,August 2023,103806.32,170280
271590,Grand Theft Auto V Legacy,July 2023,116997.68,180937
271590,Grand Theft Auto V Legacy,June 2023,114593.46,207718
271590,Grand Theft Auto V Legacy,May 2023,89300.03,152862
271590,Grand Theft Auto V Legacy,April 2023,90736.77,157231
271590,Grand Theft Auto V Legacy,March 2023,90210.66,167901
271590,Grand Theft Auto V Legacy,February 2023,96887.19,174026
271590,Grand Theft Auto V Legacy,January 2023,110334.38,176528
271590,Grand Theft Auto V Legacy,December 2022,106294.15,180121
271590,Grand Theft Auto V Legacy,November 2022,89047.41,164601
271590,Grand Theft Auto V Legacy,October 2022,91790.19,168100
271590,Grand Theft Auto V Legacy,September 2022,96433.87,175811
271590,Grand Theft Auto V Legacy,August 2022,118088.69,195472
271590,Grand Theft Auto V Legacy,July 2022,98623.46,197328
271590,Grand Theft Auto V Legacy,June 2022,84516.06,133299
271590,Grand Theft Auto V Legacy,May 2022,79745.34,138240
271590,Grand Theft Auto V Legacy,April 2022,83231.22,153693
271590,Grand Theft Auto V Legacy,March 2022,82996.04,147473
271590,Grand Theft Auto V Legacy,February 2022,92515.6,155111
271590,Grand Theft Auto V Legacy,January 2022,96452.81,158823
271590,Grand Theft Auto V Legacy,December 2021,91251.21,173538
271590,Grand Theft Auto V Legacy,November 2021,73217.07,136818
271590,Grand Theft Auto V Legacy,October 2021,73027.34,136046
271590,Grand Theft Auto V Legacy,September 2021,81232.2,151408
271590,Grand Theft Auto V Legacy,August 2021,118900.57,214591
271590,Grand Theft Auto V Legacy,July 2021,112995.42,218784
271590,Grand Theft Auto V Legacy,June 2021,88915.4,155599
271590,Grand Theft Auto V Legacy,May 2021,84756.76,146011
271590,Grand Theft Auto V Legacy,April 2021,92647.8,178142
271590,Grand Theft Auto V Legacy,March 2021,89792.84,183227
271590,Grand Theft Auto V Legacy,February 2021,90647.64,146438
271590,Grand Theft Auto V Legacy,January 2021,101250.59,184941
271590,Grand Theft Auto V Legacy,December 2020,106914.27,258539
271590,Grand Theft Auto V Legacy,November 2020,76718.34,157355
271590,Grand Theft Auto V Legacy,October 2020,67193.03,128578
271590,Grand Theft Auto V Legacy,September 2020,68047.03,126174
271590,Grand Theft Auto V Legacy,August 2020,88398.36,154677
271590,Grand Theft Auto V Legacy,July 2020,83654.72,134093
271590,Grand Theft Auto V Legacy,June 2020,99752.85,180302
271590,Grand Theft Auto V Legacy,May 2020,141369.88,260562
271590,Grand Theft Auto V Legacy,April 2020,126086.73,243284
271590,Grand Theft Auto V Legacy,March 2020,116386.37,209493
271590,Grand Theft Auto V Legacy,February 2020,142724.48,267360
271590,Grand Theft Auto V Legacy,January 2020,111300.2,214796
271590,Grand Theft Auto V Legacy,December 2019,97777.69,204137
271590,Grand Theft Auto V Legacy,November 2019,68842.93,138540
271590,Grand Theft Auto V Legacy,October 2019,58656.08,117002
271590,Grand Theft Auto V Legacy,September 2019,66131.62,135072
271590,Grand Theft Auto V Legacy,August 2019,97648.0,176207
271590,Grand Theft Auto V Legacy,July 2019,92617.62,197555
271590,Grand Theft Auto V Legacy,June 2019,56717.73,109164
271590,Grand Theft Auto V Legacy,May 2019,55410.52,108557
271590,Grand Theft Auto V Legacy,April 2019,48502.28,91586
271590,Grand Theft Auto V Legacy,March 2019,60229.66,126518
271590,Grand Theft Auto V Legacy,February 2019,58124.22,119439
271590,Grand Theft Auto V Legacy,January 2019,59851.2,118210
271590,Grand Theft Auto V Legacy,December 2018,55641.33,120693
271590,Grand Theft Auto V Legacy,November 2018,43009.38,81360
271590,Grand Theft Auto V Legacy,October 2018,43265.97,81337
271590,Grand Theft Auto V Legacy,September 2018,49147.67,97920
271590,Grand Theft Auto V Legacy,August 2018,68312.15,123556
271590,Grand Theft Auto V Legacy,July 2018,80395.34,162021
271590,Grand Theft Auto V Legacy,June 2018,48927.49,118332
271590,Grand Theft Auto V Legacy,May 2018,41278.73,82956
271590,Grand Theft Auto V Legacy,April 2018,42779.52,89792
271590,Grand Theft Auto V Legacy,March 2018,46028.18,94489
271590,Grand Theft Auto V Legacy,February 2018,53395.68,94308
271590,Grand Theft Auto V Legacy,January 2018,77566.84,167754
271590,Grand Theft Auto V Legacy,December 2017,78066.93,170316
271590,Grand Theft Auto V Legacy,November 2017,41915.16,85105
271590,Grand Theft Auto V Legacy,October 2017,39774.46,84553
271590,Grand Theft Auto V Legacy,September 2017,45842.92,101433
271590,Grand Theft Auto V Legacy,August 2017,54028.65,121830
271590,Grand Theft Auto V Legacy,July 2017,60840.07,112074
271590,Grand Theft Auto V Legacy,June 2017,60285.4,131936
271590,Grand Theft Auto V Legacy,May 2017,42879.64,83483
271590,Grand Theft Auto V Legacy,April 2017,49108.33,96503
271590,Grand Theft Auto V Legacy,March 2017,48616.89,98798
271590,Grand Theft Auto V Legacy,February 2017,53270.99,104902
271590,Grand Theft Auto V Legacy,January 2017,63178.67,116125
271590,Grand Theft Auto V Legacy,December 2016,61843.72,126681
271590,Grand Theft Auto V Legacy,November 2016,42991.3,86759
271590,Grand Theft Auto V Legacy,October 2016,42084.49,86192
271590,Grand Theft Auto V Legacy,September 2016,31643.93,61921
271590,Grand Theft Auto V Legacy,August 2016,38791.87,63873
271590,Grand Theft Auto V Legacy,July 2016,45166.12,71778
271590,Grand Theft Auto V Legacy,June 2016,40152.83,78330
271590,Grand Theft Auto V Legacy,May 2016,25230.19,48053
271590,Grand Theft Auto V Legacy,April 2016,31671.3,65878
271590,Grand Theft Auto V Legacy,March 2016,34000.43,64633
271590,Grand Theft Auto V Legacy,February 2016,40013.1,72735
271590,Grand Theft Auto V Legacy,January 2016,46993.33,93726
271590,Grand Theft Auto V Legacy,December 2015,43874.72,84558
271590,Grand Theft Auto V Legacy,November 2015,34465.84,77141
271590,Grand Theft Auto V Legacy,October 2015,30924.76,73902
271590,Grand Theft Auto V Legacy,September 2015,25387.81,46917
271590,Grand Theft Auto V Legacy,August 2015,30918.06,50693
271590,Grand Theft Auto V Legacy,July 2015,37657.07,60908
271590,Grand Theft Auto V Legacy,June 2015,46953.24,85195
271590,Grand Theft Auto V Legacy,May 2015,93361.62,215966
271590,Grand Theft Auto V Legacy,April 2015,192714.01,360761
2767030,Marvel Rivals,Last 30 Days,86660.79,162931
2767030,Marvel Rivals,July 2025,82825.08,162931
2767030,Marvel Rivals,June 2025,79805.77,158539
2767030,Marvel Rivals,May 2025,102116.47,189945
2767030,Marvel Rivals,April 2025,134118.13,315153
2767030,Marvel Rivals,March 2025,144301.85,307057
2767030,Marvel Rivals,February 2025,227999.59,437272
2767030,Marvel Rivals,January 2025,306065.72,642333
2767030,Marvel Rivals,December 2024,279402.29,418832
431960,Wallpaper Engine,Last 30 Days,85844.99,133294
431960,Wallpaper Engine,July 2025,85157.49,130498
431960,Wallpaper Engine,June 2025,82572.79,138702
431960,Wallpaper Engine,May 2025,76381.82,133127
431960,Wallpaper Engine,April 2025,76914.2,138046
431960,Wallpaper Engine,March 2025,79350.01,138929
431960,Wallpaper Engine,February 2025,83550.38,139559
431960,Wallpaper Engine,January 2025,85101.64,143689
431960,Wallpaper Engine,December 2024,78859.99,136667
431960,Wallpaper Engine,November 2024,78950.51,142248
431960,Wallpaper Engine,October 2024,77269.23,140232
431960,Wallpaper Engine,September 2024,75066.63,132539
431960,Wallpaper Engine,August 2024,79610.65,122730
431960,Wallpaper Engine,July 2024,79259.98,123238
431960,Wallpaper Engine,June 2024,75097.92,128399
431960,Wallpaper Engine,May 2024,66715.73,118888
431960,Wallpaper Engine,April 2024,68101.16,123964
431960,Wallpaper Engine,March 2024,70678.24,130658
431960,Wallpaper Engine,February 2024,75137.07,124042
431960,Wallpaper Engine,January 2024,78917.72,131365
431960,Wallpaper Engine,December 2023,72813.43,132225
431960,Wallpaper Engine,November 2023,70041.48,132609
431960,Wallpaper Engine,October 2023,71815.37,128667
431960,Wallpaper Engine,September 2023,69906.72,133544
431960,Wallpaper Engine,August 2023,76384.55,150271
431960,Wallpaper Engine,July 2023,74734.31,121466
431960,Wallpaper Engine,June 2023,69021.35,113887
431960,Wallpaper Engine,May 2023,62016.67,113613
431960,Wallpaper Engine,April 2023,64902.44,119791
431960,Wallpaper Engine,March 2023,65657.41,121485
431960,Wallpaper Engine,February 2023,73732.62,125911
431960,Wallpaper Engine,January 2023,79708.88,134459
431960,Wallpaper Engine,December 2022,82411.05,144578
431960,Wallpaper Engine,November 2022,71529.01,130959
431960,Wallpaper Engine,October 2022,67376.79,116398
431960,Wallpaper Engine,September 2022,61259.87,105565
431960,Wallpaper Engine,August 2022,59444.03,95507
431960,Wallpaper Engine,July 2022,61923.91,92811
431960,Wallpaper Engine,June 2022,63214.49,105360
431960,Wallpaper Engine,May 2022,55837.92,85111
431960,Wallpaper Engine,April 2022,57296.39,92550
431960,Wallpaper Engine,March 2022,55535.13,90559
431960,Wallpaper Engine,February 2022,56351.82,88349
431960,Wallpaper Engine,January 2022,55413.51,82336
431960,Wallpaper Engine,December 2021,52360.73,91899
431960,Wallpaper Engine,November 2021,46724.25,105188
431960,Wallpaper Engine,October 2021,43854.82,69512
431960,Wallpaper Engine,September 2021,42727.96,67845
431960,Wallpaper Engine,August 2021,43325.27,60440
431960,Wallpaper Engine,July 2021,40884.53,59235
431960,Wallpaper Engine,June 2021,39953.9,62532
431960,Wallpaper Engine,May 2021,36392.44,52689
431960,Wallpaper Engine,April 2021,36127.13,54493
431960,Wallpaper Engine,March 2021,38513.38,58083
431960,Wallpaper Engine,February 2021,41441.43,60437
431960,Wallpaper Engine,January 2021,44647.85,65041
431960,Wallpaper Engine,December 2020,40570.33,61970
431960,Wallpaper Engine,November 2020,36057.62,66361
431960,Wallpaper Engine,October 2020,32493.44,50092
431960,Wallpaper Engine,September 2020,33944.49,54924
431960,Wallpaper Engine,August 2020,35429.43,55155
431960,Wallpaper Engine,July 2020,33497.4,50684
431960,Wallpaper Engine,June 2020,30173.18,43641
431960,Wallpaper Engine,May 2020,29694.4,47845
431960,Wallpaper Engine,April 2020,27277.34,43257
431960,Wallpaper Engine,March 2020,24957.25,37293
431960,Wallpaper Engine,February 2020,20443.22,30645
431960,Wallpaper Engine,January 2020,17000.55,25694
431960,Wallpaper Engine,December 2019,15294.79,24959
431960,Wallpaper Engine,November 2019,13632.5,21292
431960,Wallpaper Engine,October 2019,12839.75,22241
431960,Wallpaper Engine,September 2019,12781.13,20262
431960,Wallpaper Engine,August 2019,12282.33,17325
431960,Wallpaper Engine,July 2019,11481.45,15683
431960,Wallpaper Engine,June 2019,10874.37,17022
431960,Wallpaper Engine,May 2019,10531.86,15353
431960,Wallpaper Engine,April 2019,10227.09,15770
431960,Wallpaper Engine,March 2019,9443.47,14369
431960,Wallpaper Engine,February 2019,9513.52,13241
431960,Wallpaper Engine,January 2019,10030.61,13634
431960,Wallpaper Engine,December 2018,9356.55,13288
431960,Wallpaper Engine,November 2018,8948.53,13155
431960,Wallpaper Engine,October 2018,7718.85,11420
431960,Wallpaper Engine,September 2018,7762.73,11882
431960,Wallpaper Engine,August 2018,7806.81,11536
431960,Wallpaper Engine,July 2018,8035.07,11980
431960,Wallpaper Engine,June 2018,7697.82,12434
431960,Wallpaper Engine,May 2018,7620.81,12961
431960,Wallpaper Engine,April 2018,7721.59,12474
431960,Wallpaper Engine,March 2018,7353.5,13702
431960,Wallpaper Engine,February 2018,6783.73,9481
431960,Wallpaper Engine,January 2018,7176.52,11641
431960,Wallpaper Engine,December 2017,6851.55,11397
431960,Wallpaper Engine,November 2017,6103.28,10661
431960,Wallpaper Engine,October 2017,5920.53,9332
431960,Wallpaper Engine,September 2017,5981.11,10332
431960,Wallpaper Engine,August 2017,5496.23,8443
431960,Wallpaper Engine,July 2017,6065.92,10634
431960,Wallpaper Engine,June 2017,6839.14,12452
431960,Wallpaper Engine,May 2017,6711.2,11672
431960,Wallpaper Engine,April 2017,6943.57,11941
431960,Wallpaper Engine,March 2017,8934.56,16935
431960,Wallpaper Engine,February 2017,8184.55,20378
431960,Wallpaper Engine,January 2017,7395.17,15919
431960,Wallpaper Engine,December 2016,1518.74,15732
431960,Wallpaper Engine,November 2016,44.33,92
431960,Wallpaper Engine,October 2016,44.24,194
431960,Wallpaper Engine,September 2016,0.13,2
2507950,Delta Force,Last 30 Days,102545.24,198619
2507950,Delta Force,July 2025,99220.14,198619
2507950,Delta Force,June 2025,78939.86,161668
2507950,Delta Force,May 2025,74248.72,154488
2507950,Delta Force,April 2025,54864.73,131129
2507950,Delta Force,March 2025,53638.2,107585
2507950,Delta Force,February 2025,65654.06,130186
2507950,Delta Force,January 2025,73111.11,131036
2507950,Delta Force,December 2024,73013.21,118626
359550,Tom Clancy's Rainbow Six® Siege X,Last 30 Days,73388.0,111052
359550,Tom Clancy's Rainbow Six® Siege X,July 2025,74145.09,111052
359550,Tom Clancy's Rainbow Six® Siege X,June 2025,80447.23,141309
359550,Tom Clancy's Rainbow Six® Siege X,May 2025,51085.1,88409
359550,Tom Clancy's Rainbow Six® Siege X,April 2025,62010.19,105998
359550,Tom Clancy's Rainbow Six® Siege X,March 2025,80494.73,145490
359550,Tom Clancy's Rainbow Six® Siege X,February 2025,60258.5,100940
359550,Tom Clancy's Rainbow Six® Siege X,January 2025,56015.67,95600
359550,Tom Clancy's Rainbow Six® Siege X,December 2024,47517.59,76821
359550,Tom Clancy's Rainbow Six® Siege X,November 2024,35763.66,59030
359550,Tom Clancy's Rainbow Six® Siege X,October 2024,44414.65,76108
359550,Tom Clancy's Rainbow Six® Siege X,September 2024,51446.86,91165
359550,Tom Clancy's Rainbow Six® Siege X,August 2024,50272.3,75457
359550,Tom Clancy's Rainbow Six® Siege X,July 2024,52112.55,73646
359550,Tom Clancy's Rainbow Six® Siege X,June 2024,57864.53,88626
359550,Tom Clancy's Rainbow Six® Siege X,May 2024,60580.55,100331
359550,Tom Clancy's Rainbow Six® Siege X,April 2024,91493.17,155546
359550,Tom Clancy's Rainbow Six® Siege X,March 2024,105825.14,200476
359550,Tom Clancy's Rainbow Six® Siege X,February 2024,57569.07,101985
359550,Tom Clancy's Rainbow Six® Siege X,January 2024,50275.35,83645
359550,Tom Clancy's Rainbow Six® Siege X,December 2023,42055.58,62190
359550,Tom Clancy's Rainbow Six® Siege X,November 2023,36814.58,59597
359550,Tom Clancy's Rainbow Six® Siege X,October 2023,52084.47,94953
359550,Tom Clancy's Rainbow Six® Siege X,September 2023,58767.53,95149
359550,Tom Clancy's Rainbow Six® Siege X,August 2023,51906.45,83901
359550,Tom Clancy's Rainbow Six® Siege X,July 2023,49432.42,70979
359550,Tom Clancy's Rainbow Six® Siege X,June 2023,45374.91,68292
359550,Tom Clancy's Rainbow Six® Siege X,May 2023,40341.85,66908
359550,Tom Clancy's Rainbow Six® Siege X,April 2023,45694.54,79348
359550,Tom Clancy's Rainbow Six® Siege X,March 2023,49957.15,88146
359550,Tom Clancy's Rainbow Six® Siege X,February 2023,41643.63,65006
359550,Tom Clancy's Rainbow Six® Siege X,January 2023,43692.68,66780
359550,Tom Clancy's Rainbow Six® Siege X,December 2022,38917.45,63872
359550,Tom Clancy's Rainbow Six® Siege X,November 2022,23470.28,45282
359550,Tom Clancy's Rainbow Six® Siege X,October 2022,28260.54,54769
359550,Tom Clancy's Rainbow Six® Siege X,September 2022,34852.0,66141
359550,Tom Clancy's Rainbow Six® Siege X,August 2022,34981.88,60463
359550,Tom Clancy's Rainbow Six® Siege X,July 2022,39181.26,64470
359550,Tom Clancy's Rainbow Six® Siege X,June 2022,38631.29,69997
359550,Tom Clancy's Rainbow Six® Siege X,May 2022,36859.56,72038
359550,Tom Clancy's Rainbow Six® Siege X,April 2022,45090.68,93429
359550,Tom Clancy's Rainbow Six® Siege X,March 2022,46745.65,108630
359550,Tom Clancy's Rainbow Six® Siege X,February 2022,43867.38,78263
359550,Tom Clancy's Rainbow Six® Siege X,January 2022,44992.83,74819
359550,Tom Clancy's Rainbow Six® Siege X,December 2021,43674.12,83292
359550,Tom Clancy's Rainbow Six® Siege X,November 2021,37857.97,71142
359550,Tom Clancy's Rainbow Six® Siege X,October 2021,43016.48,79691
359550,Tom Clancy's Rainbow Six® Siege X,September 2021,51139.69,111554
359550,Tom Clancy's Rainbow Six® Siege X,August 2021,49906.2,93643
359550,Tom Clancy's Rainbow Six® Siege X,July 2021,53474.02,89513
359550,Tom Clancy's Rainbow Six® Siege X,June 2021,54960.64,100214
359550,Tom Clancy's Rainbow Six® Siege X,May 2021,58274.07,108281
359550,Tom Clancy's Rainbow Six® Siege X,April 2021,74616.41,142422
359550,Tom Clancy's Rainbow Six® Siege X,March 2021,85157.21,199830
359550,Tom Clancy's Rainbow Six® Siege X,February 2021,72382.76,113338
359550,Tom Clancy's Rainbow Six® Siege X,January 2021,77717.42,123637
359550,Tom Clancy's Rainbow Six® Siege X,December 2020,70721.5,123374
359550,Tom Clancy's Rainbow Six® Siege X,November 2020,55307.46,94968
359550,Tom Clancy's Rainbow Six® Siege X,October 2020,62956.21,114281
359550,Tom Clancy's Rainbow Six® Siege X,September 2020,75543.34,163478
359550,Tom Clancy's Rainbow Six® Siege X,August 2020,68205.26,127249
359550,Tom Clancy's Rainbow Six® Siege X,July 2020,76279.2,122438
359550,Tom Clancy's Rainbow Six® Siege X,June 2020,70200.51,126733
359550,Tom Clancy's Rainbow Six® Siege X,May 2020,80099.3,146359
359550,Tom Clancy's Rainbow Six® Siege X,April 2020,108514.57,194102
359550,Tom Clancy's Rainbow Six® Siege X,March 2020,119877.88,198567
359550,Tom Clancy's Rainbow Six® Siege X,February 2020,97667.34,178824
359550,Tom Clancy's Rainbow Six® Siege X,January 2020,94185.78,157948
359550,Tom Clancy's Rainbow Six® Siege X,December 2019,78228.73,138681
359550,Tom Clancy's Rainbow Six® Siege X,November 2019,66499.28,123848
359550,Tom Clancy's Rainbow Six® Siege X,October 2019,65632.48,125590
359550,Tom Clancy's Rainbow Six® Siege X,September 2019,77922.76,148365
359550,Tom Clancy's Rainbow Six® Siege X,August 2019,73956.28,138827
359550,Tom Clancy's Rainbow Six® Siege X,July 2019,77411.07,128458
359550,Tom Clancy's Rainbow Six® Siege X,June 2019,78059.34,140274
359550,Tom Clancy's Rainbow Six® Siege X,May 2019,59172.09,115381
359550,Tom Clancy's Rainbow Six® Siege X,April 2019,61351.45,124989
359550,Tom Clancy's Rainbow Six® Siege X,March 2019,69588.02,134776
359550,Tom Clancy's Rainbow Six® Siege X,February 2019,72997.66,136018
359550,Tom Clancy's Rainbow Six® Siege X,January 2019,79175.76,137434
359550,Tom Clancy's Rainbow Six® Siege X,December 2018,70865.32,129558
359550,Tom Clancy's Rainbow Six® Siege X,November 2018,57902.93,115820
359550,Tom Clancy's Rainbow Six® Siege X,October 2018,62428.64,123794
359550,Tom Clancy's Rainbow Six® Siege X,September 2018,73676.87,143866
359550,Tom Clancy's Rainbow Six® Siege X,August 2018,73816.38,134159
359550,Tom Clancy's Rainbow Six® Siege X,July 2018,68241.0,116054
359550,Tom Clancy's Rainbow Six® Siege X,June 2018,66376.81,141630
359550,Tom Clancy's Rainbow Six® Siege X,May 2018,63092.81,142362
359550,Tom Clancy's Rainbow Six® Siege X,April 2018,64263.44,124813
359550,Tom Clancy's Rainbow Six® Siege X,March 2018,83112.29,176208
359550,Tom Clancy's Rainbow Six® Siege X,February 2018,68796.24,125133
359550,Tom Clancy's Rainbow Six® Siege X,January 2018,63474.82,109103
359550,Tom Clancy's Rainbow Six® Siege X,December 2017,59411.66,100433
359550,Tom Clancy's Rainbow Six® Siege X,November 2017,41483.67,99110
359550,Tom Clancy's Rainbow Six® Siege X,October 2017,31618.81,59895
359550,Tom Clancy's Rainbow Six® Siege X,September 2017,36448.87,69988
359550,Tom Clancy's Rainbow Six® Siege X,August 2017,33923.18,73641
359550,Tom Clancy's Rainbow Six® Siege X,July 2017,28378.64,47328
359550,Tom Clancy's Rainbow Six® Siege X,June 2017,24083.72,43057
359550,Tom Clancy's Rainbow Six® Siege X,May 2017,23804.07,43606
